0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,144,147,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,121,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,74,0,
0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,74,0,0,0,
0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,86,78,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,150,152,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,67,67,87,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,115,0,0,0,0,0,0,144,0,0,0,0,0,86,74,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,110,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,74,0,0,0,79,116,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,115,0,0,0,0,0,0,148,0,0,0,0,0,82,74,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,132,133,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,67,78,0,0,0,0,0,0,79,87,0,0,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,65,113,69,65,99,0,0,0,0,0,0,0,146,0,0,0,0,0,70,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,67,67,71,71,67,71,74,0,0,0,0,0,0,0,0,0,75,67,67,74,0,0,0,0,0,0,0,0,0,0,0,0,98,113,97,101,69,101,113,84,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,119,73,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,151,0,0,0,0,0,0,0,66,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,150,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,153,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,135,147,0,0,0,0,86,71,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,152,81,101,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,73,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,79,118,0,0,0,0,0,0,0,0,146,0,0,0,0,119,105,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,121,101,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,103,0,0,0,0,0,0,0,0,0,0,0,0,133,111,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
101,77,0,0,0,0,0,0,0,0,0,0,0,0,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,77,0,0,0,0,0,0,0,0,102,69,101,97,69,65,77,0,0,0,0,72,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,67,116,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,81,77,0,0,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,77,0,0,0,0,0,0,114,99,0,0,0,0,0,119,113,101,113,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,96,0,0,86,118,0,0,0,0,0,66,0,0,0,0,0,
0,0,85,73,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,134,110,132,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,73,0,0,0,0,114,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,152,0,0,0,0,0,0,0,0,0,0,0,0,0,86,74,0,75,120,0,117,84,150,0,0,0,0,70,0,0,0,0,0,
0,0,0,117,73,0,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,0,0,0,0,135,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,73,0,98,113,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,146,149,0,0,0,0,82,67,83,0,0,0,0,0,66,0,0,0,96,149,153,146,149,145,147,148,82,78,0,0,0,0,0,
0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,69,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,75,107,83,0,0,82,78,0,0,102,103,150,133,0,152,144,0,0,66,0,0,0,0,0,0,
0,0,0,0,0,85,73,0,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,134,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,66,0,0,0,79,118,0,70,0,0,0,96,132,0,0,0,162,0,0,0,70,0,0,0,0,0,0,
0,0,0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,150,132,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,97,73,0,0,79,71,74,0,0,0,68,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,
0,0,0,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,133,153,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,77,0,0,0,0,0,0,102,99,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,97,73,0,0,0,0,96,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,
83,0,0,0,0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,115,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,133,0,0,0,0,0,66,0,0,0,0,108,0,0,0,0,0,0,0,0,82,78,0,0,0,0,0,0,
75,83,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,81,65,73,0,0,68,0,0,0,0,0,0,0,82,78,0,0,0,0,0,0,0,
0,75,120,0,0,0,0,0,0,0,66,0,0,0,0,0,72,101,77,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,67,71,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,100,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,
0,0,75,116,0,0,0,0,0,0,119,77,0,0,0,0,100,179,81,69,77,0,75,71,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,114,99,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,
0,0,0,96,0,0,0,0,0,0,0,66,0,0,0,0,84,0,0,0,121,73,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,146,0,0,0,134,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,0,79,71,87,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,81,113,115,0,0,0,86,116,0,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,75,116,0,0,0,0,0,0,81,73,0,0,0,240,0,0,0,0,121,0,0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,70,68,0,0,0,66,0,0,0,0,0,0,0,0,
0,0,0,0,100,0,0,0,0,0,0,0,85,77,0,0,240,0,0,0,0,0,119,0,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,74,0,0,0,0,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,104,0,0,0,106,0,0,0,0,0,0,0,0,
0,0,0,0,79,120,0,0,0,0,0,0,0,121,77,0,68,0,0,0,0,0,0,117,0,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,74,0,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,0,0,0,117,73,0,0,0,0,0,0,0,
0,0,0,0,0,100,0,0,0,0,0,0,0,0,66,0,96,0,0,0,0,132,0,0,85,69,109,65,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,67,67,116,0,0,86,78,0,0,0,0,0,0,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,115,0,0,0,0,70,0,0,0,0,0,0,0,
0,0,0,0,0,79,116,0,0,0,0,0,0,0,85,97,84,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,67,74,0,0,75,67,67,78,0,0,0,0,0,0,0,0,0,0,79,83,0,0,0,0,0,0,0,0,0,133,132,0,0,0,0,0,82,120,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,
0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,0,153,146,0,0,0,151,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,70,100,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,75,83,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,82,71,71,67,67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,118,0,0,0,0,0,0,0,0,148,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,121,73,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,150,0,0,0,0,0,0,0,0,0,0,146,133,0,0,0,0,0,0,0,0,0,151,150,85,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,0,146,0,0,0,0,70,79,120,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,111,134,0,0,0,0,0,0,0,134,0,0,0,144,0,117,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,86,87,0,0,82,74,0,68,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,133,0,0,0,86,71,87,0,0,0,0,132,0,0,0,0,0,0,0,133,152,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,82,67,78,75,67,67,78,0,0,75,118,0,0,0,0,0,0,0,70,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,0,148,145,0,0,0,0,0,0,0,0,0,0,0,132,145,0,0,0,70,0,108,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,119,113,109,77,0,0,0,0,0,0,100,0,0,0,0,0,0,0,121,73,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,150,134,0,0,0,0,0,0,0,0,0,0,0,0,121,109,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,150,153,134,117,101,77,0,0,0,0,104,0,0,0,110,0,0,0,0,106,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,151,0,0,0,121,65,97,109,69,80,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,72,69,65,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,76,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,102,103,0,0,0,0,0,0,0,0,0,0,82,71,67,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,98,113,69,97,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,152,0,0,0,149,144,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,0,0,76,84,0,0,0,0,0,0,0,0,0,0,0,70,0,0,75,71,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,105,84,0,0,0,0,85,113,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,116,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,86,74,0,0,0,0,0,
0,0,0,0,0,0,76,101,84,0,0,0,0,0,0,0,0,0,0,0,86,78,0,0,0,0,0,75,71,71,67,67,67,71,116,0,0,0,0,0,0,152,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,109,69,73,0,0,72,69,109,109,101,77,0,0,0,0,0,0,0,0,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,
0,0,0,0,0,114,80,0,0,0,0,0,0,0,0,0,0,0,86,67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,75,71,83,0,0,0,0,0,153,151,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,101,97,80,134,135,0,0,85,97,77,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,69,65,101,65,73,0,
0,0,0,102,113,103,0,0,0,0,0,0,0,0,0,0,86,67,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,0,135,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,152,81,77,0,0,0,0,0,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,144,148,0,0,0,0,81,73,
0,72,97,84,0,0,0,0,0,0,0,0,0,0,82,67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,149,144,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,85,73,0,0,0,0,0,0,0,79,118,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,119,
97,99,0,0,0,0,0,0,0,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,67,120,0,0,0,0,0,0,0,0,0,0,132,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,79,71,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,71,67,118,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,73,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,0,0,86,120,0,0,0,0,0,86,71,83,0,0,0,0,0,0,86,67,118,0,0,0,0,0,0,0,0,0,0,0,0,0,146,147,150,153,66,0,0,0,0,0,0,0,0,0,0,79,67,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,82,67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,116,0,0,0,0,82,78,79,87,0,0,0,86,74,0,96,0,0,0,0,0,82,78,0,75,71,71,116,0,0,0,0,0,0,0,0,0,0,148,135,0,0,81,77,0,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,82,67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,67,67,71,67,74,0,0,75,67,67,71,74,0,0,79,67,67,107,71,71,78,0,0,0,0,0,79,67,67,67,71,67,71,116,0,0,0,0,132,0,0,0,117,73,0,0,0,0,0,0,0,0,0,0,0,75,67,71,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,0,0,0,0,117,73,0,0,0,0,0,0,0,0,0,0,0,0,0,64,148,0,0,0,0,0,0,0,86,71,67,87,0,0,0,
0,0,0,0,86,71,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,0,0,0,0,81,113,73,0,0,0,0,0,0,0,0,0,0,76,103,146,0,0,0,0,0,0,0,66,0,0,79,120,0,0,
71,67,67,67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,116,0,0,0,0,0,0,0,0,0,121,97,77,0,0,0,0,0,0,0,0,96,144,0,0,0,0,0,0,0,0,66,0,0,0,75,120,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,117,77,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,66,0,0,0,0,75,67,
